Filename	2-nitrobenzoic acid 
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	Petroc Shelley
rundate	5/3/2019
Sample name	2-nitrobenzoic acid 
proceduresegments	Ramp 10 °C/min to 350.00 °C
[step]
Ramp 10 °C/min to 350.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
0.943333	37.894	-0.288612
0.945000	37.911	-0.287986
0.946667	37.927	-0.287310
0.948333	37.943	-0.286708
0.950000	37.960	-0.286183
0.951667	37.977	-0.285474
0.953333	37.993	-0.284753
0.955000	38.009	-0.284078
0.956667	38.027	-0.283616
0.958333	38.044	-0.283295
0.960000	38.059	-0.283114
0.961667	38.077	-0.283007
0.963333	38.093	-0.282918
0.965000	38.110	-0.282635
0.966667	38.126	-0.282559
0.968333	38.143	-0.282491
0.970000	38.160	-0.282429
0.971667	38.176	-0.282324
0.973333	38.193	-0.282061
0.975000	38.210	-0.281729
0.976667	38.226	-0.281310
0.978333	38.244	-0.280834
0.980000	38.260	-0.280365
0.981667	38.276	-0.279983
0.983333	38.293	-0.279811
0.985000	38.309	-0.279656
0.986667	38.327	-0.279435
0.988333	38.343	-0.279351
0.990000	38.359	-0.279282
0.991667	38.376	-0.279154
0.993333	38.393	-0.279034
0.995000	38.408	-0.278932
0.996667	38.426	-0.278648
0.998333	38.443	-0.278350
1.00000	38.459	-0.278078
1.00167	38.476	-0.277799
1.00333	38.493	-0.277583
1.00500	38.509	-0.277335
1.00667	38.526	-0.277136
1.00833	38.543	-0.277041
1.01000	38.559	-0.276944
1.01167	38.577	-0.276844
1.01333	38.593	-0.276746
1.01500	38.610	-0.276616
1.01667	38.626	-0.276528
1.01833	38.642	-0.276455
1.02000	38.659	-0.276377
1.02167	38.676	-0.276298
1.02333	38.692	-0.276216
1.02500	38.708	-0.276139
1.02667	38.725	-0.276064
1.02833	38.743	-0.275998
1.03000	38.759	-0.275943
1.03167	38.776	-0.275895
1.03333	38.792	-0.275845
