Filename	4-chloro-3-nitrophenol
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	Petroc Shelley
rundate	5/3/2019
Sample name	4-chloro-3-nitrophenol
proceduresegments	Ramp 10 °C/min to 140.00 °C
[step]
Ramp 10 °C/min to 140.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
1.06333	39.623	-0.684088
1.06500	39.640	-0.684433
1.06667	39.657	-0.684746
1.06833	39.674	-0.684951
1.07000	39.690	-0.685111
1.07167	39.706	-0.685231
1.07333	39.723	-0.685361
1.07500	39.740	-0.685547
1.07667	39.757	-0.685758
1.07833	39.774	-0.685933
1.08000	39.790	-0.686198
1.08167	39.806	-0.686632
1.08333	39.822	-0.687572
1.08500	39.840	-0.688707
1.08667	39.856	-0.690179
1.08833	39.873	-0.691731
1.09000	39.889	-0.693333
1.09167	39.906	-0.694944
1.09333	39.923	-0.696227
1.09500	39.939	-0.696849
1.09667	39.956	-0.697311
1.09833	39.973	-0.697636
1.10000	39.991	-0.698113
1.10167	40.005	-0.698415
1.10333	40.022	-0.698690
1.10500	40.039	-0.698890
1.10667	40.056	-0.699045
1.10833	40.073	-0.699308
1.11000	40.090	-0.699609
1.11167	40.106	-0.699961
1.11333	40.122	-0.700256
1.11500	40.138	-0.700533
1.11667	40.155	-0.700875
1.11833	40.172	-0.701397
1.12000	40.189	-0.701828
1.12167	40.205	-0.702191
1.12333	40.222	-0.702486
1.12500	40.239	-0.702750
1.12667	40.255	-0.703307
1.12833	40.271	-0.703919
1.13000	40.288	-0.704877
1.13167	40.305	-0.705913
1.13333	40.322	-0.706629
1.13500	40.339	-0.707384
1.13667	40.355	-0.708662
1.13833	40.372	-0.709859
1.14000	40.388	-0.710604
1.14167	40.404	-0.711343
1.14333	40.422	-0.712070
1.14500	40.439	-0.712899
1.14667	40.454	-0.713691
1.14833	40.471	-0.714382
1.15000	40.487	-0.715428
1.15167	40.504	-0.716000
1.15333	40.521	-0.716469
1.15500	40.537	-0.717218
