Filename	2-chloro-3-nitrobenzoic acid
Instrument name	DSC2A-00807 (172.23.165.2)
Operator	
rundate	5/21/2019
Sample name	2-chloro-3-nitrobenzoic acid
proceduresegments	Ramp 10 °C/min to 210.00 °C
[step]
Ramp 10 °C/min to 210.00 °C
Time	Temperature	Heat Flow (Normalized)
min	°C	W/g
1.17167	40.663	-0.199769
1.17333	40.680	-0.199800
1.17500	40.698	-0.199836
1.17667	40.714	-0.199877
1.17833	40.730	-0.199911
1.18000	40.747	-0.199949
1.18167	40.763	-0.199994
1.18333	40.781	-0.200055
1.18500	40.797	-0.200277
1.18667	40.814	-0.200442
1.18833	40.831	-0.200543
1.19000	40.847	-0.200634
1.19167	40.864	-0.200709
1.19333	40.881	-0.200798
1.19500	40.896	-0.200903
1.19667	40.913	-0.200995
1.19833	40.930	-0.201079
1.20000	40.947	-0.201146
1.20167	40.964	-0.201199
1.20333	40.980	-0.201279
1.20500	40.997	-0.201370
1.20667	41.014	-0.201451
1.20833	41.030	-0.201495
1.21000	41.048	-0.201561
1.21167	41.063	-0.201628
1.21333	41.080	-0.201720
1.21500	41.096	-0.201809
1.21667	41.113	-0.201906
1.21833	41.129	-0.201972
1.22000	41.147	-0.202012
1.22167	41.164	-0.202052
1.22333	41.180	-0.202170
1.22500	41.197	-0.202216
1.22667	41.214	-0.202240
1.22833	41.230	-0.202268
1.23000	41.246	-0.202297
1.23167	41.263	-0.202331
1.23333	41.280	-0.202373
1.23500	41.297	-0.202459
1.23667	41.314	-0.202560
1.23833	41.330	-0.202678
1.24000	41.347	-0.202814
1.24167	41.364	-0.202944
1.24333	41.380	-0.203006
1.24500	41.396	-0.203049
1.24667	41.412	-0.203094
1.24833	41.430	-0.203138
1.25000	41.446	-0.203187
1.25167	41.463	-0.203233
1.25333	41.480	-0.203278
1.25500	41.497	-0.203321
1.25667	41.513	-0.203368
1.25833	41.529	-0.203434
1.26000	41.547	-0.203508
1.26167	41.564	-0.203563
1.26333	41.581	-0.203607
1.26500	41.597	-0.203661
1.26667	41.613	-0.203782
1.26833	41.630	-0.203884
1.27000	41.647	-0.203935
1.27167	41.664	-0.203985
1.27333	41.680	-0.204030
1.27500	41.698	-0.204075
1.27667	41.714	-0.204119
1.27833	41.730	-0.204184
1.28000	41.747	-0.204253
1.28167	41.764	-0.204291
1.28333	41.781	-0.204346
1.28500	41.797	-0.204387
1.28667	41.813	-0.204428
1.28833	41.830	-0.204464
1.29000	41.846	-0.204504
1.29167	41.864	-0.204548
1.29333	41.880	-0.204589
1.29500	41.896	-0.204638
1.29667	41.914	-0.204692
1.29833	41.930	-0.204759
1.30000	41.946	-0.204812
1.30167	41.963	-0.204908
1.30333	41.980	-0.204979
1.30500	41.997	-0.205031
1.30667	42.013	-0.205081
1.30833	42.031	-0.205131
1.31000	42.047	-0.205174
1.31167	42.063	-0.205219
1.31333	42.081	-0.205264
1.31500	42.098	-0.205309
1.31667	42.114	-0.205344
1.31833	42.130	-0.205379
1.32000	42.146	-0.205420
1.32167	42.163	-0.205462
1.32333	42.179	-0.205508
1.32500	42.197	-0.205561
1.32667	42.215	-0.205616
1.32833	42.231	-0.205672
1.33000	42.248	-0.205735
1.33167	42.265	-0.205831
1.33333	42.282	-0.205898
1.33500	42.298	-0.205950
1.33667	42.314	-0.206000
1.33833	42.331	-0.206048
1.34000	42.347	-0.206094
1.34167	42.364	-0.206138
1.34333	42.380	-0.206184
1.34500	42.397	-0.206228
1.34667	42.414	-0.206279
1.34833	42.431	-0.206333
1.35000	42.446	-0.206389
1.35167	42.463	-0.206454
1.35333	42.480	-0.206539
1.35500	42.497	-0.206595
1.35667	42.514	-0.206647
1.35833	42.529	-0.206696
1.36000	42.547	-0.206736
1.36167	42.563	-0.206770
1.36333	42.581	-0.206803
1.36500	42.597	-0.206838
1.36667	42.614	-0.206872
1.36833	42.631	-0.206905
1.37000	42.647	-0.206945
1.37167	42.663	-0.206991
1.37333	42.680	-0.207042
1.37500	42.696	-0.207092
1.37667	42.713	-0.207142
1.37833	42.729	-0.207190
1.38000	42.747	-0.207235
1.38167	42.764	-0.207276
1.38333	42.781	-0.207322
1.38500	42.798	-0.207371
1.38667	42.814	-0.207418
1.38833	42.830	-0.207462
1.39000	42.847	-0.207503
1.39167	42.865	-0.207544
1.39333	42.880	-0.207577
1.39500	42.897	-0.207608
1.39667	42.913	-0.207645
1.39833	42.930	-0.207681
1.40000	42.947	-0.207719
1.40167	42.964	-0.207761
1.40333	42.980	-0.207811
1.40500	42.997	-0.207869
1.40667	43.013	-0.207924
1.40833	43.030	-0.207992
1.41000	43.047	-0.208045
1.41167	43.064	-0.208088
1.41333	43.080	-0.208126
1.41500	43.097	-0.208160
1.41667	43.114	-0.208189
1.41833	43.131	-0.208216
1.42000	43.147	-0.208245
1.42167	43.164	-0.208285
1.42333	43.180	-0.208324
1.42500	43.197	-0.208372
1.42667	43.214	-0.208433
1.42833	43.231	-0.208492
1.43000	43.246	-0.208567
1.43167	43.264	-0.208635
1.43333	43.281	-0.208692
1.43500	43.298	-0.208781
1.43667	43.314	-0.208869
1.43833	43.331	-0.208941
1.44000	43.348	-0.209010
1.44167	43.364	-0.209061
1.44333	43.381	-0.209110
1.44500	43.398	-0.209151
1.44667	43.415	-0.209179
1.44833	43.431	-0.209204
1.45000	43.448	-0.209228
1.45167	43.464	-0.209251
1.45333	43.480	-0.209273
1.45500	43.496	-0.209302
1.45667	43.514	-0.209339
1.45833	43.531	-0.209379
1.46000	43.548	-0.209420
1.46167	43.565	-0.209468
1.46333	43.581	-0.209513
1.46500	43.597	-0.209559
1.46667	43.615	-0.209604
1.46833	43.630	-0.209649
1.47000	43.647	-0.209699
1.47167	43.664	-0.209750
1.47333	43.681	-0.209802
1.47500	43.697	-0.209856
1.47667	43.715	-0.209907
1.47833	43.732	-0.209953
1.48000	43.747	-0.209995
1.48167	43.765	-0.210028
1.48333	43.781	-0.210050
1.48500	43.798	-0.210072
1.48667	43.814	-0.210090
1.48833	43.830	-0.210120
1.49000	43.847	-0.210152
1.49167	43.864	-0.210191
